Data_Year,Quarter,FUEL_TYPE,ZIP,Number of Vehicles
2022,Q1,PHEV,90043,7
2022,Q1,Electric,90044,12
2022,Q1,PHEV,90044,4
2022,Q1,Electric,90045,202
2022,Q1,PHEV,90045,133
2022,Q1,Electric,90046,147
2022,Q1,Hydrogen,90046,4
2022,Q1,PHEV,90046,20
2022,Q1,Electric,90047,29
2022,Q1,Hydrogen,90047,2
2022,Q1,PHEV,90047,8
2022,Q1,Electric,90048,89
2022,Q1,PHEV,90048,18
2022,Q1,Electric,90049,178
2022,Q1,Hydrogen,90049,1
2022,Q1,PHEV,90049,35
2022,Q1,Electric,90053,1
2022,Q1,Electric,90056,22
2022,Q1,Hydrogen,90056,2
2022,Q1,PHEV,90056,2
2022,Q1,Electric,90057,14
2022,Q1,PHEV,90057,4
2022,Q1,Electric,90058,16
2022,Q1,PHEV,90058,1
2022,Q1,Electric,90059,10
2022,Q1,PHEV,90059,5
2022,Q1,Electric,90061,12
2022,Q1,Electric,90062,12
2022,Q1,Hydrogen,90062,1
2022,Q1,PHEV,90062,5
2022,Q1,Electric,90063,19
2022,Q1,PHEV,90063,3
2022,Q1,Electric,90064,127
2022,Q1,Hydrogen,90064,2
2022,Q1,PHEV,90064,25
2022,Q1,Electric,90065,68
2022,Q1,PHEV,90065,20
2022,Q1,Electric,90066,145
2022,Q1,Hydrogen,90066,2
2022,Q1,PHEV,90066,24
2022,Q1,Electric,90067,43
2022,Q1,PHEV,90067,3
2022,Q1,Electric,90068,102
2022,Q1,Hydrogen,90068,2
2022,Q1,PHEV,90068,21
2022,Q1,Electric,90069,91
2022,Q1,Hydrogen,90069,1
2022,Q1,PHEV,90069,19
2022,Q1,Electric,90071,5
2022,Q1,PHEV,90071,1
2022,Q1,Electric,90077,75
2022,Q1,PHEV,90077,15
2022,Q1,Electric,90094,67
2022,Q1,PHEV,90094,6
2022,Q1,Electric,90201,25
2022,Q1,Hydrogen,90201,2
2022,Q1,PHEV,90201,6
2022,Q1,Electric,90209,1
2022,Q1,Electric,90210,183
2022,Q1,Hydrogen,90210,2
2022,Q1,PHEV,90210,16
2022,Q1,Electric,90211,47
2022,Q1,Hydrogen,90211,1
2022,Q1,PHEV,90211,9
2022,Q1,Electric,90212,62
2022,Q1,Hydrogen,90212,1
2022,Q1,PHEV,90212,12
2022,Q1,Electric,90220,6
2022,Q1,PHEV,90220,3
2022,Q1,Electric,90221,14
2022,Q1,Hydrogen,90221,1
2022,Q1,PHEV,90221,4
2022,Q1,Electric,90222,7
2022,Q1,Electric,90230,64
2022,Q1,Hydrogen,90230,1
2022,Q1,PHEV,90230,15
2022,Q1,Electric,90232,62
2022,Q1,Hydrogen,90232,1
2022,Q1,PHEV,90232,13
2022,Q1,Electric,90240,28
2022,Q1,Hydrogen,90240,1
2022,Q1,PHEV,90240,6
2022,Q1,Electric,90241,38
2022,Q1,PHEV,90241,5
2022,Q1,Electric,90242,22
2022,Q1,Hydrogen,90242,2
2022,Q1,PHEV,90242,9
2022,Q1,Electric,90245,32
2022,Q1,PHEV,90245,10
2022,Q1,Electric,90247,26
2022,Q1,Hydrogen,90247,1
2022,Q1,PHEV,90247,7
2022,Q1,Electric,90248,11
2022,Q1,Hydrogen,90248,1
2022,Q1,PHEV,90248,7
2022,Q1,Electric,90249,24
2022,Q1,Hydrogen,90249,3
2022,Q1,PHEV,90249,2
2022,Q1,Electric,90250,75
2022,Q1,PHEV,90250,12
2022,Q1,Electric,90254,81
2022,Q1,PHEV,90254,25
2022,Q1,Electric,90255,11
2022,Q1,PHEV,90255,3
2022,Q1,Electric,90260,23
2022,Q1,PHEV,90260,6
2022,Q1,Electric,90262,16
2022,Q1,PHEV,90262,4
2022,Q1,Electric,90263,2
2022,Q1,Electric,90264,1
2022,Q1,Electric,90265,87
2022,Q1,PHEV,90265,9
2022,Q1,Electric,90266,159
2022,Q1,PHEV,90266,41
2022,Q1,Electric,90270,4
2022,Q1,Hydrogen,90270,1
2022,Q1,PHEV,90270,4
2022,Q1,Electric,90272,154
2022,Q1,Hydrogen,90272,4
2022,Q1,PHEV,90272,36
2022,Q1,Electric,90274,159
2022,Q1,Hydrogen,90274,1
2022,Q1,PHEV,90274,21
2022,Q1,Electric,90275,157
2022,Q1,PHEV,90275,18
2022,Q1,Electric,90277,99
2022,Q1,Hydrogen,90277,1
2022,Q1,PHEV,90277,27
2022,Q1,Electric,90278,146
2022,Q1,Hydrogen,90278,1
2022,Q1,PHEV,90278,29
2022,Q1,Electric,90280,23
2022,Q1,Hydrogen,90280,3
2022,Q1,PHEV,90280,5
2022,Q1,Electric,90290,24
2022,Q1,PHEV,90290,8
2022,Q1,Electric,90291,91
2022,Q1,Hydrogen,90291,2
2022,Q1,PHEV,90291,23
2022,Q1,Electric,90292,114
2022,Q1,Hydrogen,90292,3
2022,Q1,PHEV,90292,24
2022,Q1,Electric,90293,33
2022,Q1,PHEV,90293,12
2022,Q1,Electric,90295,1
2022,Q1,Electric,90301,46
2022,Q1,PHEV,90301,48
2022,Q1,Electric,90302,21
2022,Q1,PHEV,90302,2
2022,Q1,Electric,90303,8
2022,Q1,PHEV,90303,3
2022,Q1,Electric,90304,9
2022,Q1,PHEV,90304,2
2022,Q1,Electric,90305,18
2022,Q1,PHEV,90305,2
2022,Q1,Electric,90401,184
2022,Q1,PHEV,90401,4
2022,Q1,Electric,90402,76
2022,Q1,Hydrogen,90402,3
2022,Q1,PHEV,90402,13
2022,Q1,Electric,90403,86
2022,Q1,Hydrogen,90403,3
2022,Q1,PHEV,90403,18
2022,Q1,Electric,90404,43
2022,Q1,Hydrogen,90404,2
2022,Q1,PHEV,90404,11
2022,Q1,Electric,90405,84
2022,Q1,Hydrogen,90405,2
2022,Q1,PHEV,90405,17
2022,Q1,Electric,90501,69
2022,Q1,Hydrogen,90501,1
2022,Q1,PHEV,90501,14
2022,Q1,Electric,90502,21
2022,Q1,Hydrogen,90502,2
2022,Q1,PHEV,90502,3
2022,Q1,Electric,90503,90
2022,Q1,Hydrogen,90503,3
2022,Q1,PHEV,90503,17
2022,Q1,Electric,90504,43
2022,Q1,Hydrogen,90504,4
2022,Q1,PHEV,90504,17
2022,Q1,Electric,90505,80
2022,Q1,Hydrogen,90505,2
2022,Q1,PHEV,90505,12
2022,Q1,Electric,90506,1
2022,Q1,Electric,90601,44
2022,Q1,PHEV,90601,8
2022,Q1,Electric,90602,17
2022,Q1,PHEV,90602,11
2022,Q1,Electric,90603,18
2022,Q1,PHEV,90603,9
2022,Q1,Electric,90604,28
2022,Q1,Hydrogen,90604,2
2022,Q1,PHEV,90604,6
2022,Q1,Electric,90605,28
2022,Q1,PHEV,90605,5
2022,Q1,Electric,90606,12
2022,Q1,PHEV,90606,3
2022,Q1,PHEV,90608,1
2022,Q1,Electric,90620,67
2022,Q1,Hydrogen,90620,2
2022,Q1,PHEV,90620,8
2022,Q1,Electric,90621,65
2022,Q1,Hydrogen,90621,4
2022,Q1,PHEV,90621,8
2022,Q1,Electric,90623,34
2022,Q1,PHEV,90623,7
2022,Q1,Electric,90630,105
2022,Q1,PHEV,90630,18
2022,Q1,Electric,90631,103
2022,Q1,Hydrogen,90631,2
2022,Q1,PHEV,90631,13
2022,Q1,Electric,90633,1
2022,Q1,Electric,90638,63
2022,Q1,PHEV,90638,13
2022,Q1,Electric,90640,40
2022,Q1,Hydrogen,90640,2
2022,Q1,PHEV,90640,4
2022,Q1,Electric,90650,63
2022,Q1,Hydrogen,90650,3
2022,Q1,PHEV,90650,13
2022,Q1,Electric,90660,27
2022,Q1,PHEV,90660,4
2022,Q1,Electric,90670,21
2022,Q1,PHEV,90670,1
2022,Q1,Electric,90680,27
2022,Q1,Hydrogen,90680,2
2022,Q1,PHEV,90680,6
2022,Q1,Electric,90701,20
2022,Q1,Hydrogen,90701,3
2022,Q1,PHEV,90701,2
2022,Q1,Electric,90703,142
2022,Q1,Hydrogen,90703,5
2022,Q1,PHEV,90703,19
2022,Q1,PHEV,90704,1
2022,Q1,Electric,90706,41
2022,Q1,Hydrogen,90706,3
2022,Q1,PHEV,90706,7
2022,Q1,Electric,90710,33
2022,Q1,Hydrogen,90710,1
2022,Q1,PHEV,90710,4
2022,Q1,Electric,90712,43
2022,Q1,Hydrogen,90712,2
2022,Q1,PHEV,90712,7
2022,Q1,Electric,90713,30
2022,Q1,PHEV,90713,5
2022,Q1,Electric,90715,16
2022,Q1,PHEV,90715,2
2022,Q1,Electric,90716,5
2022,Q1,Hydrogen,90716,1
2022,Q1,Electric,90717,24
2022,Q1,PHEV,90717,11
2022,Q1,Electric,90720,47
2022,Q1,Hydrogen,90720,1
2022,Q1,PHEV,90720,15
2022,Q1,Electric,90723,17
2022,Q1,PHEV,90723,6
2022,Q1,Electric,90731,28
2022,Q1,Hydrogen,90731,1
2022,Q1,PHEV,90731,7
2022,Q1,Electric,90732,26
2022,Q1,PHEV,90732,11
2022,Q1,Electric,90734,1
2022,Q1,Electric,90740,47
2022,Q1,Hydrogen,90740,1
2022,Q1,PHEV,90740,12
2022,Q1,Electric,90742,1
2022,Q1,PHEV,90742,1
2022,Q1,PHEV,90743,2
2022,Q1,Electric,90744,5
2022,Q1,Hydrogen,90744,1
2022,Q1,PHEV,90744,1
2022,Q1,Electric,90745,51
2022,Q1,Hydrogen,90745,6
2022,Q1,PHEV,90745,7
2022,Q1,Electric,90746,32
2022,Q1,PHEV,90746,5
2022,Q1,Electric,90755,32
2022,Q1,PHEV,90755,4
2022,Q1,Electric,90802,30
2022,Q1,Hydrogen,90802,1
2022,Q1,PHEV,90802,11
2022,Q1,Electric,90803,46
2022,Q1,Hydrogen,90803,1
2022,Q1,PHEV,90803,15
2022,Q1,Electric,90804,17
2022,Q1,PHEV,90804,9
2022,Q1,Electric,90805,36
2022,Q1,PHEV,90805,8
2022,Q1,Electric,90806,17
2022,Q1,Hydrogen,90806,2
2022,Q1,PHEV,90806,16
2022,Q1,Electric,90807,47
2022,Q1,Hydrogen,90807,2
2022,Q1,PHEV,90807,9
2022,Q1,Electric,90808,57
2022,Q1,Hydrogen,90808,1
2022,Q1,PHEV,90808,13
2022,Q1,Electric,90810,15
2022,Q1,PHEV,90810,3
2022,Q1,Electric,90813,15
2022,Q1,Hydrogen,90813,1
2022,Q1,PHEV,90813,3
2022,Q1,Electric,90814,25
2022,Q1,Hydrogen,90814,4
2022,Q1,PHEV,90814,13
2022,Q1,Electric,90815,57
2022,Q1,Hydrogen,90815,2
2022,Q1,PHEV,90815,18
2022,Q1,Electric,91001,80
2022,Q1,Hydrogen,91001,1
2022,Q1,PHEV,91001,17
2022,Q1,Electric,91006,107
2022,Q1,Hydrogen,91006,1
2022,Q1,PHEV,91006,9
2022,Q1,Electric,91007,93
2022,Q1,PHEV,91007,11
2022,Q1,Electric,91008,4
2022,Q1,PHEV,91008,1
2022,Q1,Electric,91010,20
2022,Q1,PHEV,91010,5
2022,Q1,Electric,91011,104
2022,Q1,Hydrogen,91011,1
2022,Q1,PHEV,91011,16
2022,Q1,Electric,91016,55
2022,Q1,Hydrogen,91016,1
2022,Q1,PHEV,91016,10
2022,Q1,Electric,91020,20
2022,Q1,PHEV,91020,5
2022,Q1,Electric,91024,21
2022,Q1,PHEV,91024,5
2022,Q1,Electric,91030,47
2022,Q1,Hydrogen,91030,1
2022,Q1,PHEV,91030,13
2022,Q1,Electric,91040,65
2022,Q1,PHEV,91040,7
2022,Q1,Electric,91042,52
2022,Q1,Hydrogen,91042,2
2022,Q1,PHEV,91042,11
2022,Q1,Electric,91046,1
2022,Q1,Electric,91101,38
2022,Q1,PHEV,91101,3
2022,Q1,Electric,91103,43
2022,Q1,Hydrogen,91103,1
2022,Q1,PHEV,91103,7
2022,Q1,Electric,91104,64
2022,Q1,Hydrogen,91104,1
2022,Q1,PHEV,91104,9
2022,Q1,Electric,91105,56
2022,Q1,Hydrogen,91105,2
2022,Q1,PHEV,91105,14
2022,Q1,Electric,91106,38
2022,Q1,Hydrogen,91106,3
2022,Q1,PHEV,91106,11
2022,Q1,Electric,91107,103
2022,Q1,Hydrogen,91107,2
2022,Q1,PHEV,91107,12
2022,Q1,Electric,91108,56
2022,Q1,PHEV,91108,5
2022,Q1,Electric,91201,46
2022,Q1,PHEV,91201,9
2022,Q1,Electric,91202,53
2022,Q1,PHEV,91202,15
2022,Q1,Electric,91203,36
2022,Q1,PHEV,91203,4
2022,Q1,Electric,91204,33
2022,Q1,Hydrogen,91204,1
2022,Q1,PHEV,91204,4
2022,Q1,Electric,91205,42
2022,Q1,Hydrogen,91205,2
2022,Q1,PHEV,91205,10
2022,Q1,Electric,91206,62
2022,Q1,Hydrogen,91206,3
2022,Q1,PHEV,91206,18
2022,Q1,Electric,91207,33
2022,Q1,Hydrogen,91207,1
2022,Q1,PHEV,91207,6
2022,Q1,Electric,91208,55
2022,Q1,PHEV,91208,8
2022,Q1,Electric,91210,4
2022,Q1,PHEV,91210,1
2022,Q1,Electric,91214,89
2022,Q1,Hydrogen,91214,1
2022,Q1,PHEV,91214,14
2022,Q1,Electric,91301,101
2022,Q1,PHEV,91301,12
2022,Q1,Electric,91302,174
2022,Q1,Hydrogen,91302,2
2022,Q1,PHEV,91302,15
2022,Q1,Electric,91303,43
2022,Q1,Hydrogen,91303,1
2022,Q1,PHEV,91303,9
2022,Q1,Electric,91304,93
2022,Q1,Hydrogen,91304,2
2022,Q1,PHEV,91304,7
2022,Q1,Electric,91306,67
2022,Q1,Hydrogen,91306,2
2022,Q1,PHEV,91306,9
2022,Q1,Electric,91307,97
2022,Q1,Hydrogen,91307,2
2022,Q1,PHEV,91307,7
2022,Q1,Electric,91311,110
2022,Q1,Hydrogen,91311,3
2022,Q1,PHEV,91311,9
2022,Q1,Electric,91316,109
2022,Q1,PHEV,91316,15
2022,Q1,Electric,91320,120
2022,Q1,Hydrogen,91320,1
2022,Q1,PHEV,91320,15
2022,Q1,Electric,91321,43
2022,Q1,PHEV,91321,9
2022,Q1,Electric,91324,72
2022,Q1,Hydrogen,91324,1
2022,Q1,PHEV,91324,6
2022,Q1,Electric,91325,70
2022,Q1,Hydrogen,91325,2
2022,Q1,PHEV,91325,14
2022,Q1,Electric,91326,181
2022,Q1,Hydrogen,91326,5
2022,Q1,PHEV,91326,22
2022,Q1,Electric,91331,42
2022,Q1,Hydrogen,91331,4
2022,Q1,PHEV,91331,13
2022,Q1,Electric,91335,81
2022,Q1,Hydrogen,91335,5
2022,Q1,PHEV,91335,16
2022,Q1,Electric,91340,13
2022,Q1,Hydrogen,91340,1
2022,Q1,PHEV,91340,7
2022,Q1,Electric,91342,85
2022,Q1,Hydrogen,91342,3
2022,Q1,PHEV,91342,17
2022,Q1,Electric,91343,70
2022,Q1,Hydrogen,91343,4
2022,Q1,PHEV,91343,10
2022,Q1,Electric,91344,132
2022,Q1,Hydrogen,91344,5
2022,Q1,PHEV,91344,18
2022,Q1,Electric,91345,14
2022,Q1,PHEV,91345,3
2022,Q1,Electric,91350,145
2022,Q1,PHEV,91350,21
2022,Q1,Electric,91351,65
2022,Q1,Hydrogen,91351,2
2022,Q1,PHEV,91351,7
2022,Q1,Electric,91352,48
2022,Q1,Hydrogen,91352,3
2022,Q1,PHEV,91352,7
2022,Q1,Electric,91354,104
2022,Q1,Hydrogen,91354,2
2022,Q1,PHEV,91354,15
2022,Q1,Electric,91355,62
2022,Q1,Hydrogen,91355,1
2022,Q1,PHEV,91355,9
2022,Q1,Electric,91356,127
2022,Q1,PHEV,91356,19
2022,Q1,PHEV,91359,1
2022,Q1,Electric,91360,64
2022,Q1,Hydrogen,91360,2
2022,Q1,PHEV,91360,9
2022,Q1,Electric,91361,92
2022,Q1,PHEV,91361,13
2022,Q1,Electric,91362,139
2022,Q1,Hydrogen,91362,3
2022,Q1,PHEV,91362,22
2022,Q1,Electric,91364,104
2022,Q1,Hydrogen,91364,3
2022,Q1,PHEV,91364,20
2022,Q1,Electric,91365,1
2022,Q1,Electric,91367,124
2022,Q1,Hydrogen,91367,2
2022,Q1,PHEV,91367,21
2022,Q1,Electric,91376,1
2022,Q1,Electric,91377,52
2022,Q1,Hydrogen,91377,2
2022,Q1,PHEV,91377,8
2022,Q1,Electric,91380,1
2022,Q1,Electric,91381,85
2022,Q1,Hydrogen,91381,1
2022,Q1,PHEV,91381,14
2022,Q1,Electric,91384,42
2022,Q1,PHEV,91384,5
2022,Q1,Electric,91387,78
2022,Q1,PHEV,91387,21
2022,Q1,Electric,91390,37
2022,Q1,Hydrogen,91390,1
2022,Q1,PHEV,91390,9
2022,Q1,Electric,91401,69
2022,Q1,PHEV,91401,19
2022,Q1,Electric,91402,41
2022,Q1,Hydrogen,91402,1
2022,Q1,PHEV,91402,11
2022,Q1,Electric,91403,105
2022,Q1,Hydrogen,91403,5
2022,Q1,PHEV,91403,17
2022,Q1,Electric,91405,50
2022,Q1,Hydrogen,91405,1
2022,Q1,PHEV,91405,9
2022,Q1,Electric,91406,80
2022,Q1,Hydrogen,91406,1
2022,Q1,PHEV,91406,14
2022,Q1,Electric,91411,32
2022,Q1,Hydrogen,91411,1
2022,Q1,PHEV,91411,6
2022,Q1,PHEV,91416,1
2022,Q1,Electric,91423,116
2022,Q1,PHEV,91423,15
2022,Q1,Electric,91426,2
2022,Q1,Electric,91436,106
2022,Q1,PHEV,91436,19
2022,Q1,Electric,91501,50
2022,Q1,Hydrogen,91501,2
2022,Q1,PHEV,91501,7
2022,Q1,Electric,91502,12
2022,Q1,PHEV,91502,1
2022,Q1,Electric,91504,54
2022,Q1,Hydrogen,91504,2
2022,Q1,PHEV,91504,8
2022,Q1,Electric,91505,63
2022,Q1,Hydrogen,91505,1
2022,Q1,PHEV,91505,16
2022,Q1,Electric,91506,35
2022,Q1,PHEV,91506,7
2022,Q1,Electric,91601,64
2022,Q1,PHEV,91601,13
2022,Q1,Electric,91602,53
2022,Q1,PHEV,91602,18
2022,Q1,Electric,91604,131
2022,Q1,Hydrogen,91604,1
2022,Q1,PHEV,91604,23
2022,Q1,Electric,91605,62
2022,Q1,Hydrogen,91605,3
2022,Q1,PHEV,91605,11
2022,Q1,Electric,91606,47
2022,Q1,PHEV,91606,9
2022,Q1,Electric,91607,69
2022,Q1,PHEV,91607,20
2022,Q1,Electric,91609,1
2022,Q1,Electric,91614,1
2022,Q1,Electric,91701,58
2022,Q1,PHEV,91701,10
2022,Q1,Electric,91702,72
2022,Q1,PHEV,91702,10
2022,Q1,Electric,91706,55
2022,Q1,Hydrogen,91706,6
2022,Q1,PHEV,91706,12
2022,Q1,Electric,91708,82
2022,Q1,PHEV,91708,7
2022,Q1,Electric,91709,319
2022,Q1,Hydrogen,91709,2
2022,Q1,PHEV,91709,38
2022,Q1,Electric,91710,143
2022,Q1,PHEV,91710,18
2022,Q1,Electric,91711,86
2022,Q1,PHEV,91711,18
2022,Q1,Electric,91722,32
2022,Q1,Hydrogen,91722,1
2022,Q1,PHEV,91722,6
2022,Q1,Electric,91723,12
2022,Q1,PHEV,91723,2
2022,Q1,Electric,91724,37
2022,Q1,Hydrogen,91724,1
2022,Q1,PHEV,91724,5
2022,Q1,Electric,91729,2
2022,Q1,PHEV,91729,1
2022,Q1,Electric,91730,76
2022,Q1,PHEV,91730,10
2022,Q1,Electric,91731,19
2022,Q1,PHEV,91731,4
2022,Q1,Electric,91732,44
2022,Q1,Hydrogen,91732,1
2022,Q1,PHEV,91732,8
2022,Q1,Electric,91733,35
2022,Q1,Hydrogen,91733,1
2022,Q1,PHEV,91733,5
2022,Q1,Electric,91737,66
2022,Q1,PHEV,91737,8
2022,Q1,Electric,91739,127
2022,Q1,PHEV,91739,20
2022,Q1,Electric,91740,28
2022,Q1,PHEV,91740,3
2022,Q1,Electric,91741,63
2022,Q1,PHEV,91741,9
2022,Q1,Electric,91744,52
2022,Q1,Hydrogen,91744,1
2022,Q1,PHEV,91744,8
2022,Q1,Electric,91745,101
2022,Q1,Hydrogen,91745,3
2022,Q1,PHEV,91745,16
2022,Q1,Electric,91746,17
2022,Q1,PHEV,91746,6
2022,Q1,Electric,91748,101
2022,Q1,Hydrogen,91748,4
2022,Q1,PHEV,91748,23
2022,Q1,Electric,91750,47
2022,Q1,Hydrogen,91750,2
2022,Q1,PHEV,91750,8
2022,Q1,Electric,91752,69
2022,Q1,Hydrogen,91752,1
2022,Q1,PHEV,91752,5
2022,Q1,Electric,91754,61
2022,Q1,Hydrogen,91754,1
2022,Q1,PHEV,91754,6
2022,Q1,Electric,91755,50
2022,Q1,PHEV,91755,8
2022,Q1,Electric,91759,1
2022,Q1,Electric,91761,105
2022,Q1,PHEV,91761,17
2022,Q1,Electric,91762,85
2022,Q1,Hydrogen,91762,2
2022,Q1,PHEV,91762,17
2022,Q1,Electric,91763,30
2022,Q1,PHEV,91763,7
2022,Q1,Electric,91764,31
2022,Q1,PHEV,91764,7
2022,Q1,Electric,91765,200
2022,Q1,Hydrogen,91765,1
2022,Q1,PHEV,91765,13
2022,Q1,Electric,91766,48
2022,Q1,PHEV,91766,6
2022,Q1,Electric,91767,31
2022,Q1,PHEV,91767,5
2022,Q1,Electric,91768,15
2022,Q1,PHEV,91768,2
2022,Q1,Electric,91770,87
2022,Q1,Hydrogen,91770,5
2022,Q1,PHEV,91770,10
2022,Q1,Electric,91773,65
2022,Q1,PHEV,91773,6
2022,Q1,Electric,91775,50
2022,Q1,Hydrogen,91775,1
2022,Q1,PHEV,91775,2
2022,Q1,Electric,91776,71
2022,Q1,Hydrogen,91776,3
2022,Q1,PHEV,91776,5
2022,Q1,Electric,91780,81
2022,Q1,Hydrogen,91780,4
2022,Q1,PHEV,91780,8
2022,Q1,Electric,91784,69
2022,Q1,Hydrogen,91784,1
2022,Q1,PHEV,91784,15
2022,Q1,Electric,91786,41
2022,Q1,PHEV,91786,15
2022,Q1,Electric,91788,1
2022,Q1,Electric,91789,156
2022,Q1,PHEV,91789,22
2022,Q1,Electric,91790,59
2022,Q1,Hydrogen,91790,2
2022,Q1,PHEV,91790,4
2022,Q1,Electric,91791,53
2022,Q1,Hydrogen,91791,1
2022,Q1,PHEV,91791,9
2022,Q1,Electric,91792,41
2022,Q1,Hydrogen,91792,4
2022,Q1,PHEV,91792,6
2022,Q1,Electric,91801,71
2022,Q1,Hydrogen,91801,4
2022,Q1,PHEV,91801,6
2022,Q1,Electric,91803,46
2022,Q1,PHEV,91803,5
2022,Q1,Electric,91901,20
2022,Q1,PHEV,91901,1
2022,Q1,Electric,91902,33
2022,Q1,PHEV,91902,7
2022,Q1,Electric,91905,1
2022,Q1,Electric,91906,3
2022,Q1,PHEV,91906,1
2022,Q1,Electric,91910,47
2022,Q1,PHEV,91910,9
2022,Q1,Electric,91911,45
2022,Q1,Hydrogen,91911,1
2022,Q1,PHEV,91911,6
2022,Q1,Electric,91913,145
2022,Q1,Hydrogen,91913,1
2022,Q1,PHEV,91913,17
2022,Q1,Electric,91914,46
2022,Q1,PHEV,91914,8
2022,Q1,Electric,91915,80
2022,Q1,PHEV,91915,18
2022,Q1,Electric,91916,1
2022,Q1,Electric,91932,10
2022,Q1,Hydrogen,91932,1
2022,Q1,PHEV,91932,7
2022,Q1,Electric,91935,17
2022,Q1,PHEV,91935,3
2022,Q1,Electric,91941,43
2022,Q1,PHEV,91941,14
2022,Q1,Electric,91942,26
2022,Q1,Hydrogen,91942,1
2022,Q1,PHEV,91942,12
2022,Q1,Electric,91945,19
2022,Q1,PHEV,91945,3
2022,Q1,Electric,91950,17
2022,Q1,Hydrogen,91950,2
2022,Q1,PHEV,91950,6
2022,Q1,PHEV,91962,2
2022,Q1,Electric,91963,1
2022,Q1,Electric,91977,48
2022,Q1,PHEV,91977,11
2022,Q1,Electric,91978,7
2022,Q1,PHEV,91978,1
2022,Q1,Electric,92003,11
2022,Q1,PHEV,92003,3
2022,Q1,Electric,92004,3
2022,Q1,Electric,92007,22
2022,Q1,PHEV,92007,11
2022,Q1,Electric,92008,60
2022,Q1,PHEV,92008,19
2022,Q1,Electric,92009,151
2022,Q1,Hydrogen,92009,1
2022,Q1,PHEV,92009,33
2022,Q1,Electric,92010,33
2022,Q1,Hydrogen,92010,1
2022,Q1,PHEV,92010,8
2022,Q1,Electric,92011,74
2022,Q1,PHEV,92011,15
2022,Q1,Electric,92014,67
2022,Q1,PHEV,92014,13
2022,Q1,Electric,92019,67
2022,Q1,PHEV,92019,11
2022,Q1,Electric,92020,55
2022,Q1,PHEV,92020,7
2022,Q1,Electric,92021,39
2022,Q1,PHEV,92021,8
2022,Q1,Electric,92024,119
2022,Q1,PHEV,92024,38
2022,Q1,Electric,92025,37
2022,Q1,PHEV,92025,12
2022,Q1,Electric,92026,62
2022,Q1,Hydrogen,92026,1
2022,Q1,PHEV,92026,10
2022,Q1,Electric,92027,37
2022,Q1,PHEV,92027,11
2022,Q1,Electric,92028,64
2022,Q1,PHEV,92028,13
2022,Q1,Electric,92029,52
2022,Q1,PHEV,92029,10
2022,Q1,Electric,92037,159
2022,Q1,PHEV,92037,31
2022,Q1,Electric,92040,36
2022,Q1,PHEV,92040,5
2022,Q1,Electric,92046,3
2022,Q1,Electric,92054,39
2022,Q1,PHEV,92054,8
2022,Q1,Electric,92056,75
2022,Q1,PHEV,92056,23
2022,Q1,Electric,92057,68
2022,Q1,PHEV,92057,5
2022,Q1,Electric,92058,23
2022,Q1,PHEV,92058,6
2022,Q1,Electric,92059,1
2022,Q1,Electric,92060,1
2022,Q1,Electric,92061,4
2022,Q1,PHEV,92061,1
2022,Q1,Electric,92064,89
2022,Q1,Hydrogen,92064,1
2022,Q1,PHEV,92064,11
2022,Q1,Electric,92065,38
2022,Q1,PHEV,92065,13
2022,Q1,Electric,92066,1
2022,Q1,Electric,92067,55
2022,Q1,PHEV,92067,8
2022,Q1,Electric,92068,1
2022,Q1,Electric,92069,55
2022,Q1,PHEV,92069,14
2022,Q1,Electric,92071,52
2022,Q1,Hydrogen,92071,1
2022,Q1,PHEV,92071,16
2022,Q1,Electric,92075,37
2022,Q1,PHEV,92075,7
2022,Q1,Electric,92078,130
2022,Q1,Hydrogen,92078,1
2022,Q1,PHEV,92078,27
2022,Q1,Electric,92081,34
2022,Q1,PHEV,92081,10
2022,Q1,Electric,92082,25
2022,Q1,PHEV,92082,3
2022,Q1,Electric,92083,21
2022,Q1,PHEV,92083,4
2022,Q1,Electric,92084,49
2022,Q1,Hydrogen,92084,1
2022,Q1,PHEV,92084,9
2022,Q1,Electric,92086,1
2022,Q1,PHEV,92086,2
2022,Q1,Electric,92091,13
2022,Q1,PHEV,92091,1
2022,Q1,PHEV,92092,2
2022,Q1,Electric,92101,111
2022,Q1,Hydrogen,92101,28
2022,Q1,PHEV,92101,28
2022,Q1,Electric,92102,11
2022,Q1,PHEV,92102,10
2022,Q1,Electric,92103,69
2022,Q1,PHEV,92103,12
2022,Q1,Electric,92104,51
2022,Q1,PHEV,92104,16
2022,Q1,Electric,92105,27
2022,Q1,PHEV,92105,26
2022,Q1,Electric,92106,34
2022,Q1,PHEV,92106,8
2022,Q1,Electric,92107,24
2022,Q1,PHEV,92107,7
2022,Q1,Electric,92108,64
2022,Q1,PHEV,92108,9
2022,Q1,Electric,92109,63
2022,Q1,Hydrogen,92109,1
2022,Q1,PHEV,92109,19
2022,Q1,Electric,92110,29
2022,Q1,Hydrogen,92110,2
2022,Q1,PHEV,92110,9
2022,Q1,Electric,92111,41
2022,Q1,Hydrogen,92111,2
2022,Q1,PHEV,92111,12
2022,Q1,Electric,92113,12
2022,Q1,PHEV,92113,2
2022,Q1,Electric,92114,42
2022,Q1,Hydrogen,92114,1
2022,Q1,PHEV,92114,9
2022,Q1,Electric,92115,41
2022,Q1,PHEV,92115,11
2022,Q1,Electric,92116,41
2022,Q1,PHEV,92116,10
2022,Q1,Electric,92117,67
